X,Y,code,plant_name,capacity_mw,fuel_src_primary,primary_output,fuel_src_secondary,secondary_output
-71.7483,43.1897,54384,EHC West Hopkinton,1,Hydro,1,,
-73.0856,41.3686,54385,Kinneytown New Old,2.2,Hydro,2.2,,
-114.0256,43.42523,54386,Little Wood Hydro Project,2.4,Hydro,2.4,,
-121.6483,47.43348,54387,Weeks Falls,4.2,Hydro,4.2,,
-73.46475,44.51915,54391,Alice Falls Hydro Project,2.2,Hydro,2.2,,
-84.2378,33.93,54392,BJ Gas Recovery,1.6,Biomass,1.6,,
-112.71944,44.02744,54394,Dry Creek Project,2.5,Hydro,2.5,,
-73.65439,42.93746,54395,Stillwater Hydro Electric Project,3.4,Hydro,3.4,,
-89.37726,43.07851,54406,Capitol Heat and Power,2,Petroleum,2,,
-88.7297,43.6233,54407,Waupun Correctional Central Heating Plt,3,Coal,0.7,Petroleum,2.3
-89.4006,43.07,54408,UW Madison Charter Street Plant,6.8,Natural Gas,5.5,Petroleum,1.3
-72.28673,43.70192,54409,Dartmouth College Heating Plant,7,Petroleum,7,,
-119.01286,35.44054,54410,Western Power & Steam Inc,29.9,Natural Gas,29.9,,
-90.6926,42.5734,54414,John Deere Dubuque Works,8.4,Petroleum,8.4,,
-85.43522,44.26169,54415,Cadillac Renewable Energy,39.6,Wood,39.6,,
-70.81722,43.23611,54418,Rollinsford,1.4,Hydro,1.4,,
-166.5583,53.8892,54422,Unisea G 2,15.5,Petroleum,15.5,,
-81.676,28.9158,54423,Quantum Lake Power LP,121,Natural Gas,121,,
-82.18889,28.37462,54424,Quantum Pasco Power LP,123.4,Natural Gas,121,Petroleum,2.4
-81.8775,27.8489,54426,Mulberry Cogeneration Facility,113,Natural Gas,113,,
-89.8575,30.7811,54427,Gaylord Container Bogalusa,92.6,Wood,92.6,,
-87.4889,31.5825,54429,Alabama Pine Pulp,64.2,Wood,64.2,,
-119.6617,35.35444,54447,Welport Lease Project,4,Natural Gas,4,,
-119.58306,35.22083,54449,Dome Project,5.1,Natural Gas,5.1,,
-118.2867,33.7686,54451,Los Angeles Refinery Wilmington,51,Natural Gas,6,Other Fossil Gasses,45
-151.3784,60.6732,54452,Agrium Kenai Nitrogen Operations,12.5,Natural Gas,12.5,,
-121.8333,38.1167,54453,EDF Renewable Windfarm V Inc,60,Wind,60,,
-116.5422,33.9228,54454,San Gorgonio Windplant WPP1993,49.5,Wind,49.5,,
-84.8694,34.0875,54457,Hewlett Packard Alpharetta,7.8,Petroleum,7.8,,
-101.7653,31.3403,54458,Benedum Plant,2,Natural Gas,2,,
-81.98273,33.47703,54462,Graniteville Enterprise Division,1,Hydro,1,,
-83.6281,32.7714,54464,Riverwood International Macon Mill,79.5,Natural Gas,40,Wood,39.5
-81.41234,28.44262,54466,Orlando Cogen LP,120,Natural Gas,120,,
-121.0178,40.2969,54468,Mt Lassen Power,10.5,Wood,10.5,,
-121.56566,39.48042,54469,Pacific Oroville Power Inc,16.6,Wood,16.6,,
-72.31716,43.63337,54471,Mascoma Hydro,1.5,Hydro,1.5,,
-109.1328,41.5417,54472,Simplot Phosphates,11.5,Other,11.5,,
-122.2733,48.9905,54476,Sumas Power Plant,125.5,Natural Gas,84.7,Other,40.8
-121.5817,39.5125,54477,Oroville Cogeneration LP,7.7,Natural Gas,7.7,,
-90.0018,29.9468,54512,Domino Sugar Arabi Plant,7.7,Natural Gas,7.7,,
-88.28,41.7697,54513,Rock-Tenn,2.9,Natural Gas,2.9,,
-114.8226,42.69984,54514,Blind Canyon Hydro,1.3,Hydro,1.3,,
-71.9517,43.0056,54515,Crotched Mountain Rehabilitation Center,2.1,Petroleum,2.1,,
-120.31778,37.96639,54517,Sierra Pacific Sonora,6.1,Wood,6.1,,
-91.1872,30.4992,54518,Formosa Plastics,82,Natural Gas,82,,
-97.14209,32.77509,54520,Village Creek Water Reclamation Facility,10.2,Natural Gas,1.8,Biomass,8.4
-88.2981,40.0008,54523,Hoffer Plastics,7.2,Natural Gas,7.2,,
-116.24419,43.90409,54524,Horseshoe Bend Hydroelectric Co,9.4,Hydro,9.4,,
-87.8681,41.1128,54525,Kankakee Hydro Facility,1.2,Hydro,1.2,,
-75.30544,43.61797,54526,ReEnergy Biomass LLC,19,Wood,19,,
-81.8475,28.0274,54529,Wheelabrator Ridge Energy,47.1,Wood,47.1,,
-93.6086,29.7614,54531,Stingray Facility,2.5,Natural Gas,2.5,,
-95.17979,44.79641,54533,Southern Minnesota Beet Sugar,7.5,Coal,7.5,,
-82.5017,27.9628,54534,St Josephs Hospital,1.6,Natural Gas,1.6,,
-83.4853,42.1781,54536,Sumpter Energy Associates,12,Biomass,12,,
-122.68667,48.82881,54537,Ferndale Generating Station,270,Natural Gas,270,,
-82.81987,34.33959,54538,Hartwell Energy Facility,293,Natural Gas,293,,
-83.9764,42.985,54539,Venice Refuel_sources Gas Recovery,1.6,Biomass,1.6,,
-88.4561,42.3142,54540,Wells Manufacturing Dura Bar Division,5.4,Natural Gas,5.4,,
-73.2597,40.7392,54541,Entenmanns Energy Center,5.2,Natural Gas,3.9,Petroleum,1.3
-76.4511,43.495,54547,Sithe Independence Station,930.4,Natural Gas,930.4,,
-75.62468,43.98081,54548,Longfalls Facility,3,Hydro,3,,
-84.5075,42.8153,54549,Granger Electric Generating Station #1,8,Biomass,8,,
-88.18241,30.43203,54550,ExxonMobil Mobile Bay Onshore,11.1,Natural Gas,11.1,,
-120.0008,38.3914,54554,Spicer Meadow Project,5.5,Hydro,5.5,,
-120.3805,38.14464,54555,Collierville Powerhouse,253,Hydro,253,,
-87.8233,41.7775,54556,Ingredion Incorporated,51,Coal,42.2,Natural Gas,8.8
-114.093,42.6051,54558,Hazelton B Hydro,7.6,Hydro,7.6,,
-121.94361,37.36815,54561,Jefferson Smurfit Santa Clara Mill,26,Natural Gas,26,,
-122.91843,46.10389,54562,Longview Fibre,117,Natural Gas,60,Wood,57
-78.87555,42.87097,54564,General Mills Inc,3.4,Natural Gas,3.4,,
-83.5456,32.8061,54566,YKK USA Chestney,1,Petroleum,1,,
-121.7642,38.6794,54567,MM Yolo Power,2.5,Biomass,2.5,,
-74.17804,39.90942,54569,Bayville Central Facility,7.1,Petroleum,6,Biomass,0.9
-71.53362,43.47324,54572,Lochmere Hydroelectric Plant,0.4,Hydro,0.4,,
-73.92204,41.5984,54573,Wappinger Falls Hydroelectric,2,Hydro,2,,
-73.4557,44.7132,54574,Saranac Facility,241.5,Natural Gas,241.5,,
-115.29374,42.95399,54578,Glenns Ferry Cogen Facility,10.4,Natural Gas,10.4,,
-113.6839,42.6056,54579,Rupert Cogen Project,10.4,Natural Gas,10.4,,
-73.8281,43.2469,54580,Curtis Palmer Hydroelectric,59.6,Hydro,59.6,,
-71.31323,42.63212,54586,L'Energia Energy Center,75,Natural Gas,75,,
-68.5106,45.3669,54587,Lincoln Paper & Tissue,12.5,Wood,12.5,,
-74.8928,44.9503,54592,Massena Energy Facility,83,Natural Gas,81,Petroleum,2
-78.1592,42.9828,54593,Batavia Power Plant,56.7,Natural Gas,55.7,Petroleum,1
-110.85261,32.57801,54594,University of Arizona - Biosphere 2,3.1,Natural Gas,1.6,Petroleum,1.5
-83.70532,42.29933,54604,Warner Lambert,12.2,Natural Gas,2.8,Petroleum,9.4
-72.63669,41.74833,54605,Pratt & Whitney,27,Natural Gas,27,,
-98.6139,29.5889,54606,University of Texas at San Antonio,3.3,Natural Gas,3.3,,
-96.7489,32.9883,54607,University of Texas at Dallas,3.5,Natural Gas,3.5,,
-80.2274,36.03376,54618,Ingredion Winston Salem,7,Wood,7,,
-71.8528,42.5428,54620,Pinetree Power Fitchburg,16,Wood,16,,
-80.155,25.7111,54623,Central District Wastewater Treat Plant,4.8,Biomass,4.8,,
-80.3325,25.5664,54624,South District Wastewater Treatment Plt,1.8,Biomass,1.8,,
-75.3103,40.0967,54625,Covanta Plymouth Renewable Energy,28,Biomass,28,,
-119.00624,35.57632,54626,Mt Poso Cogeneration,42.4,Wood,42.4,,
-80.7469,26.5769,54627,Okeelanta Cogeneration,104.9,Biomass,104.9,,
-106.39131,31.76446,54628,Phelps Dodge Refining,14.8,Natural Gas,14.8,,
-106.94939,39.64856,54630,American Gypsum Cogeneration,7.6,Natural Gas,5.2,Petroleum,2.4
-76.1736,40.8222,54634,St Nicholas Cogen Project,86.5,Coal,86.5,,
-93.92974,29.9635,54637,JCO Oxides Olefins Plant,61,Natural Gas,61,,
-78.67576,41.49147,54638,Johnsonburg Mill,49,Wood,49,,
-71.1645,44.3889,54639,Berlin Gorham,30.4,Hydro,30.4,,
-74.1686,40.0613,54640,NAEA Lakewood LLC,218.1,Natural Gas,218.1,,
-158.09632,21.30211,54646,Kalaeloa Cogen Plant,214,Petroleum,214,,
-118.2572,35.05,54647,TPC Windfarms LLC,28.7,Wind,28.7,,
-116.5642,33.9211,54650,Swanmill Windfarm I,18.7,Wind,18.7,,
-121.29612,39.5589,54653,Kanaka,1.1,Hydro,1.1,,
-123.50898,40.0941,54654,Kekawaka Power House,4.9,Hydro,4.9,,
-79.4325,36.57678,54655,Schoolfield Dam,4.5,Hydro,4.5,,
-78.2137,34.3533,54656,International Paper Riegelwood Mill,60.6,Wood,60.6,,
-81.8058,28.0542,54658,Quantum Auburndale Power LP,155.3,Natural Gas,155.3,,
-87.8678,41.0333,54659,Kankakee Gas Recovery,1.6,Biomass,1.6,,
-88.0436,42.5825,54661,Pheasant Run Landfill Gas Recovery,8.8,Biomass,8.8,,
-88.2975,41.9786,54662,Woodland Landfill Gas Recovery,4.8,Biomass,4.8,,
-70.9664,43.24155,54663,Turnkey Landfill Gas Recovery,9,Biomass,9,,
-119.7471,39.3951,54665,Steamboat II,10.8,Geothermal,10.8,,
-119.7471,39.3951,54666,Steamboat III,10.8,Geothermal,10.8,,
-108.1225,32.6956,54667,Chino Mines,50.4,Natural Gas,50.4,,
-111.3535,44.0597,54668,Falls River Hydro,9,Hydro,9,,
-115.94934,46.38383,54674,Ford Hydro LP,0.6,Hydro,0.6,,
-81.9675,35.1103,54675,Spartanburg Water System,4.3,Petroleum,3.3,Hydro,1
-95.342,28.9802,54676,Oyster Creek Unit VIII,379,Natural Gas,379,,
-89.9782,29.9327,54677,CII Carbon LLC,46,Petroleum,46,,
-91.61885,31.08801,54678,Sidney A Murray Jr Hydroelectric,192,Hydro,192,,
-105.3347,40.0111,54679,Boulder City Lakewood Hydro,3.5,Hydro,3.5,,
-105.3347,40.0111,54680,Boulder City Betasso Hydro Plant,3,Hydro,3,,
-116.5364,33.9603,54681,Difwind Farms Ltd I,7.3,Wind,7.3,,
-116.5364,33.9603,54682,Difwind Farms Ltd II,5.5,Wind,5.5,,
-116.5642,33.9211,54685,Difwind Farms Ltd V,11.7,Wind,11.7,,
-118.1714,35.0506,54686,Difwind Farms Ltd VI,27.1,Wind,27.1,,
-118.1714,35.0506,54687,Difwind Farms Ltd VIII,15,Wind,15,,
-71.51743,41.99897,54688,Thundermist Hydro,1.1,Hydro,1.1,,
-115.518,32.7146,54689,Heber Geothermal,51,Geothermal,51,,
-116.5753,43.6058,54690,Amalgamated Sugar LLC Nampa,8.7,Coal,8.7,,
-75.43056,43.88444,54691,Lower Beaver Falls Project,1,Hydro,1,,
-76.67616,39.98564,54693,York Generation Company LLC,48.5,Natural Gas,48.5,,
-114.65405,32.72882,54694,Yuma Cogeneration Associates,52.2,Natural Gas,52.2,,
-93.355,41.59889,54700,Metro Methane Recovery Facility,11.2,Biomass,11.2,,
-89.8261,29.8667,54705,Toca Plant,2.8,Natural Gas,2.8,,
-74.93598,40.62782,54707,Hunterdon Cogen Facility,4.1,Natural Gas,4.1,,
-90.745,42.49056,54710,Alliant SBD 9205 A Y McDonald,3.1,Petroleum,3.1,,
-91.5542,43.0906,54712,Alliant SBD 9201 Norplex,2.1,Petroleum,2.1,,
-91.7069,42.0308,54714,Alliant SBD 8501 Aegon LI,3.1,Petroleum,3.1,,
-92.8971,42.056,54715,Alliant SBD 9107 JBS USA,11.4,Petroleum,11.4,,
-91.5975,42.0289,54716,Alliant SBD 8602 Marion Sub,5.6,Petroleum,5.6,,
-91.6458,42.0356,54717,Alliant SBD 9106 Rockwell CR,16,Petroleum,16,,
-92.1331,43.3744,54718,Alliant SBD 9206 Donaldson,1.6,Petroleum,1.6,,
-91.6361,41.935,54719,Alliant SBD 9203 Profol,5.6,Petroleum,5.6,,
-92.0592,41.7958,54720,Alliant SBD 8601 Quad Graphics,3.6,Petroleum,3.6,,
-121.24773,44.72424,54721,Warm Springs Power Enterprises,18.5,Hydro,18.5,,
-77.2375,38.6892,54723,I 95 Landfill Phase II,3.2,Biomass,3.2,,
-115.2481,32.7881,54724,Ormesa II,20,Geothermal,20,,
-108.71116,40.10627,54729,Taylor Draw Hydroelectric Facility,2,Hydro,2,,
-88.12833,30.40354,54730,Shell Offshore Yellowhammer,1.4,Natural Gas,1.4,,
-86.5144,39.76,54731,Hendricks Regional Health,4.3,Petroleum,4.3,,
-108.3628,32.66176,54734,Freeport McMoRan,43.5,Natural Gas,43.5,,
-90.6847,42.53,54735,Alliant SBD 9301 Prairie Farms,2.9,Petroleum,2.9,,
-90.19914,31.24793,54744,District 70 Transco Gas Pipe Line,1.4,Other,1.4,,
-85.1516,31.89738,54745,M C Dixon Lumber,2.1,Wood,2.1,,
-74.76816,40.16263,54746,Wheelabrator Falls,48.1,Biomass,48.1,,
-93.95229,29.97876,54748,Port Neches Plant,32,Natural Gas,32,,
-117.0995,33.1185,54749,Goal Line LP,49.4,Natural Gas,49.4,,
-118.33944,35.0663,54750,Coram Tehachapi,6.9,Wind,6.9,,
-83.66939,43.08511,54751,Genesee Power Station LP,35,Wood,35,,
-87.4806,31.9698,54752,Weyerhaeuser Pine Hill Operations,74.8,Wood,74.8,,
-114.89031,42.64738,54753,Lateral 10 Ventures,2.3,Hydro,2.3,,
-77.6167,36.4364,54755,Roanoke Valley Energy Facility II,44,Coal,44,,
-85.9489,43.0969,54756,Ottawa Generating Station,6.4,Biomass,6.4,,
-83.7286,42.9172,54757,Grand Blanc Generating Station,4,Biomass,4,,
-72.04163,41.58443,54758,Wheelabrator Lisbon,14,Biomass,14,,
-119.37,45.8042,54761,Hermiston Generating Plant,464,Natural Gas,464,,
-87.9759,32.4541,54763,Rock-Tenn Mill,38.6,Wood,38.6,,
-77.46719,37.19358,54766,Boydton Plank Road Cogen Plant,10.2,Petroleum,10.2,,
-119.0298,35.4837,54768,Live Oak Cogen,46,Natural Gas,46,,
-74.0211,40.6467,54769,Lutheran Medical Center,1.6,Natural Gas,1.6,,
-73.63993,43.30441,54772,South Glens Falls Hydroelectric,6,Hydro,6,,
-91.54,41.6572,54775,University of Iowa Main Power Plant,30.7,Coal,21,Natural Gas,8
-97.07,36.1261,54779,Oklahoma State University,8.4,Natural Gas,8.4,,
-88.24153,40.10517,54780,University of Illinois Abbott Power Plt,85,Coal,47,Natural Gas,38
-76.4961,36.7589,54781,Suffolk Energy Partners LP,2.8,Biomass,2.8,,
-76.8408,42.9281,54782,Seneca Energy,17.6,Biomass,17.6,,
-75.18807,39.94222,54785,Grays Ferry Cogeneration,150,Natural Gas,150,,
-87.6992,42.0358,54788,Evanston Township High School,2.4,Natural Gas,2.4,,
-87.1116,31.077,54789,Georgia-Pacific Brewton Mill,40.1,Wood,40.1,,
-87.8542,41.1603,54790,CSL Behring LLC,3.8,Natural Gas,3.8,,
-95.405,42.6878,54793,Storm Lake 1,113.9,Wind,113.9,,
-96.0728,44.2733,54794,Buffalo Ridge Windplant WPP 1993,21.9,Wind,21.9,,
-76.5956,39.2744,54795,Domino Sugar Baltimore,17.5,Natural Gas,17.5,,
-119.7667,36.8347,54800,Saint Agnes Medical Center,5.4,Natural Gas,5.4,,
-79.95249,36.42371,54801,Avalon/Mayo Hydropower,1.2,Hydro,1.2,,
-85.0272,32.1761,54802,Mead Coated Board,108.5,Natural Gas,21,Wood,87.5
-71.6881,43.7644,54803,Plymouth State College Cogeneration,2.8,Petroleum,2.8,,
-71.5115,42.12936,54805,Milford Power LP,148,Natural Gas,148,,
-73.9233,40.7899,54808,New York University Central Plant,17,Natural Gas,12.8,Petroleum,4.2
-122.3036,47.6539,54809,University of Washington Power Plant,11,Natural Gas,1,Petroleum,10
-114.16117,42.74014,54812,Mile 28 Water Power Project,1.4,Hydro,1.4,,
-84.3928,33.8111,54813,Shepherd Center,2.9,Petroleum,2.9,,
-107.9417,36.7367,54814,Milagro Cogeneration Plant,121.6,Natural Gas,121.6,,
-84.4603,33.8775,54816,Riverwood 100 Building,1.1,Petroleum,1.1,,
-97.4078,32.3994,54817,Johnson County,267,Natural Gas,267,,
-84.3869,33.7583,54818,191 Peachtree Tower,2.4,Petroleum,2.4,,
-78.7928,34.5789,54823,Smithfield Packing Bladen,28.5,Petroleum,28.5,,
-155.14857,19.71299,54827,Wailuku River Hydroelectric,9.8,Hydro,9.8,,
-74.4462,40.47572,54829,Bristol Myers Squibb New Brunswick,9.4,Natural Gas,9.4,,
-84.2831,33.7919,54830,Dekalb Medical Center,3.6,Petroleum,3.6,,
-76.8678,38.6681,54832,Brandywine Power Facility,230,Natural Gas,230,,
-145.7172,63.0947,54834,Fort Greely Power Plant,7.4,Petroleum,7.4,,
-86.8742,40.3158,54835,Evonik Degussa Tippecanoe Laboratories,1.2,Petroleum,1.2,,
-83.2358,30.9103,54839,Valdosta Water Treatment Plant,3.4,Petroleum,3.4,,
-82.8028,32.9708,54841,Thiele Kaolin Sandersville,2.2,Petroleum,2.2,,
-88.3339,44.2869,54842,Outagamie County Co-Generation Facility,4.8,Biomass,4.8,,
-78.21378,38.11791,54844,Gordonsville Energy LP,218,Natural Gas,218,,
-84.3872,33.7625,54845,Sun Trust Plaza,2,Petroleum,2,,
-83.2894,30.8625,54848,South Georgia Medical Center,5.5,Petroleum,5.5,,
-82.4569,33.2708,54849,Thiele Kaolin Reedy Creek,2.2,Petroleum,2.2,,
-85.3611,37.3208,54850,Cox Waste to Energy,3.3,Wood,3.3,,
-87.9014,43.0214,54851,MMSD Jones Island Wastewater,26.8,Natural Gas,13,Biomass,13.8
-69.61,45.4542,54852,Greenville Steam,16,Wood,16,,
-115.0339,36.1375,54854,Sun Peak Project,222,Natural Gas,222,,
-87.79218,41.91708,54855,Mars Snackfood US,3,Natural Gas,3,,
-87.9936,45.7725,54857,Niagara Mill,24.5,Coal,11.8,Hydro,12.7
-90.19338,38.62757,54858,Southwestern Bell Telephone,17.2,Petroleum,17.2,,
-121.7026,47.53447,54860,Black Creek,3.7,Hydro,3.7,,
-74.9242,42.6944,54863,Bassett Medical Center,5.6,Petroleum,5.6,,
-76.30214,43.22706,54865,Phoenix Hydro Project,0.8,Hydro,0.8,,
-86.6443,46.4094,54867,Neenah Paper Munising Mill,5.8,Coal,5.8,,
-83.99033,33.68936,54872,Milstead,1,Hydro,1,,
-84.3892,33.7611,54877,Atlanta Gift Mart LP,1.2,Petroleum,1.2,,
-75.50274,44.33636,54878,Cellu Tissue Natural Dam,1,Hydro,1,,
-82.40781,33.27384,54880,Kamin LLC Wrens Plant,5.1,Natural Gas,5.1,,
-78.5211,35.9678,54882,CenturyLink Regional HQ,1.2,Petroleum,1.2,,
-88.3344,44.2769,54885,Kimberly Mill,2.1,Hydro,2.1,,
-87.6831,41.9031,54886,Saint Mary of Nazareth Hospital,2.4,Natural Gas,2.4,,
-77.35744,35.66596,54887,DSM Pharmaceuticals,8.3,Natural Gas,3.5,Petroleum,4.8
-83.7925,43.2208,54890,Peoples Generating Station,2.2,Biomass,2.2,,
-80.0917,35.4189,54894,Narrows,119,Hydro,119,,
-80.0753,35.3944,54895,Falls,30,Hydro,30,,
-80.2339,35.6008,54896,High Rock,33,Hydro,33,,
-80.1758,35.4856,54897,Tuckertown,39,Hydro,39,,
-83.86389,35.4475,54898,Santeetlah,38,Hydro,38,,
-83.9383,35.4478,54899,Cheoah,143,Hydro,143,,
-83.9806,35.4923,54900,Calderwood,156,Hydro,156,,
-84.0503,35.5453,54901,Chilhowee,51,Hydro,51,,
-84.0411,41.8992,54903,Adrian Energy Associates LLC,2.4,Biomass,2.4,,
-84.3875,33.7614,54906,Georgia Pacific Center,1.4,Petroleum,1.4,,
-71.09388,42.36099,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,19,Natural Gas,19,,
-97.5765,46.6144,54908,Enderlin,9.8,Biomass,9.8,,
-118.3114,35.1061,54909,Tehachapi Wind Refuel_source II,21.9,Wind,21.9,,
-83.9,43.1767,54910,Brent Run Generating Station,2.2,Biomass,2.2,,
-122.1117,38.0169,54912,Martinez Refining,90,Natural Gas,90,,
-73.97639,40.69936,54914,Brooklyn Navy Yard Cogeneration,250,Natural Gas,250,,
-86.425,43.9375,54915,Michigan Power LP,128,Natural Gas,128,,
-90.90834,32.38827,54918,Ergon Refining Vicksburg,4.4,Natural Gas,4.4,,
-88.22,41.8794,54924,General Mills West Chicago,6.4,Natural Gas,6.4,,
-86.5208,39.7658,54925,Twin Bridges LFGTE,12.8,Biomass,12.8,,
-86.1658,41.4936,54926,Prairie View I & II LFGTE,6.4,Biomass,6.4,,
-91.6542,41.9167,54929,Alliant SBD 9403 Aegon DC,4.1,Petroleum,4.1,,
-118.3167,35.0697,54931,Ridgetop,46.9,Wind,46.9,,
-87.7819,41.5769,54932,Panduit Tinley Park,1.4,Natural Gas,1.4,,
-89.0356,42.3156,54933,Mondelez Global LLC,5,Natural Gas,5,,
-75.5897,41.4369,54934,Keystone Landfill,4.9,Biomass,4.9,,
-76.31716,39.40394,54935,Harford Waste to Energy Facility,1.1,Biomass,1.1,,
-116.93091,32.58357,54936,Richard J Donovan Correctional Facility,2.2,Natural Gas,2.2,,
-71.2997,42.2958,54937,Wellesley College Central Utility Plant,6.7,Natural Gas,6.7,,
-93.3094,44.7806,54939,EKS Landfill,4.5,Biomass,4.5,,
-72.65298,41.75052,54945,CT Refuel_source Rec Authority Facility,56.2,Biomass,56.2,,
-123.07389,44.04833,54950,Univ of Oregon Central Power Station,9,Natural Gas,9,,
-121.7714,36.7056,54951,Monterey Regional Water Cogen Facility,1.8,Biomass,1.8,,
-73.5956,43.2958,54953,Hudson Falls Hydroelectric Project,16.4,Hydro,16.4,,
-86.9036,41.6514,54956,Deercroft I & II LFGTE,6.4,Biomass,6.4,,
-82.4856,42.8183,54965,Cargill Salt,2,Coal,2,,
-104.75,31.7333,54966,West Texas Windplant,30,Wind,30,,
-91.7042,42.0264,54967,Alliant SBD 9302 Aegon NP,1.2,Petroleum,1.2,,
-93.60325,42.83815,54968,Alliant SBD 9502 Eaton,5.4,Petroleum,5.4,,
-89.48129,41.84531,54969,Dixon Hydroelectric Dam,3,Hydro,3,,
-74.23312,40.68305,54970,Merck Sharp & Dohme Cogen Facility,7.6,Natural Gas,7.6,,
-84.29355,41.51521,54974,Sauder Power Plant,7.2,Wood,7.2,,
-106.45128,32.16482,54975,New Mexico State University,4.5,Natural Gas,4.5,,
-101.4494,32.2853,54979,Big Spring Wind Power Facility,34.3,Wind,34.3,,
-74.3306,40.0081,54980,Ocean County Landfill,4.8,Biomass,4.8,,
-72.59286,42.20524,54981,Harris Energy Realty,1.2,Hydro,1.2,,
-80.2914,36.1911,54984,Salem Energy Systems LLC,3.3,Biomass,3.3,,
-85.40274,31.26236,54985,Crestwood Dothan,9,Petroleum,9,,
-88.06,41.74,54987,Woodridge Greene Valley Treatment Plant,1.5,Natural Gas,1.5,,
-82.7975,42.7417,54989,Pine Tree Acres,8.8,Biomass,8.8,,
-87.4214,41.6844,54995,Indiana Harbor E 5 AC Station,90,Other Fossil Gasses,90,,
-115.6386,33.157,54996,Salton Sea Power Gen Co - Unit 4,47.5,Geothermal,47.5,,
-76.3036,36.8083,54998,Wheelabrator Portsmouth,46.5,Biomass,46.5,,
-97.31124,29.12971,55000,Small Hydro of Texas,1.2,Hydro,1.2,,
-78.1583,34.9944,55002,Murphy-Brown LLC,2.4,Petroleum,2.4,,
-87.6047,41.5839,55004,Thornwood High School,1.4,Natural Gas,1.4,,
-87.5978,41.6225,55005,Thornridge High School,1,Natural Gas,1,,
-71.5228,42.7353,55006,Nashua Plant,2.7,Biomass,2.7,,
-114.4353,42.59483,55007,K W Company,1.4,Hydro,1.4,,
-121.95645,40.84681,55009,Montgomery Creek Hydro,2.6,Hydro,2.6,,
-92.9119,44.7956,55010,LSP-Cottage Grove LP,251,Natural Gas,251,,
-88.72992,42.85546,55011,LSP-Whitewater LP,261,Natural Gas,261,,
-88.08491,41.73379,55014,Greene Valley Gas Recovery,5.8,Biomass,5.8,,
-95.745,29.0728,55015,Sweeny Cogen Facility,436,Natural Gas,436,,
-101.9208,30.8847,55025,Yates Gas Plant,5.6,Natural Gas,5.6,,
-71.1239,41.8312,55026,Dighton Power Plant,164.2,Natural Gas,164.2,,
-95.87,41.0772,55027,Papillion Creek Wastewater,1.5,Biomass,1.5,,
-88.07204,44.44861,55029,De Pere Energy Center,171.3,Natural Gas,171.3,,
-70.24231,44.50632,55031,Androscoggin Energy Center,136.6,Natural Gas,136.6,,
-95.9292,41.2033,55033,Missouri River Wastewater Treatment,3,Biomass,3,,
-70.2186,44.8061,55034,Geneva Wood Fuels Inc,1.5,Wood,1.5,,
-90.6275,41.4928,55035,Davenport Water Pollution Control Plant,1.6,Biomass,1.6,,
-83.92607,35.94921,55036,University of Tennessee Steam Plant,3.7,Natural Gas,3.7,,
-86.69444,36.21139,55037,Opryland USA,3.1,Natural Gas,3.1,,
-106.644,35.026,55039,Delta Person LLC,140,Natural Gas,140,,
-83.6039,32.4856,55040,Mid-Georgia Cogeneration Facility,303,Natural Gas,303,,
-72.6478,42.0476,55041,Berkshire Power,229.3,Natural Gas,229.3,,
-73.1844,41.1692,55042,Bridgeport Energy Project,454,Natural Gas,454,,
-81.613,35.0727,55043,Cherokee County Cogen,86,Natural Gas,86,,
-87.8989,31.4894,55044,Boise Cascade Pulp & Paper Mill,17.8,Natural Gas,17.8,,
